d.cd_ibge, d.cod_familiar_fam, d.cod_est_cadastral_fam, d.nom_localidade_fam, d.nom_tip_logradouro_fam, d.nom_titulo_logradouro_fam, d.nom_logradouro_fam, d.num_logradouro_fam, d.des_complemento_fam, d.des_complemento_adic_fam, d.num_cep_logradouro_fam, d.txt_referencia_local_fam, d.cod_familia_indigena_fam, d.ind_familia_quilombola_fam, d.qtd_pessoas_domic_fam, d.qtd_familias_domic_fam, d.num_ddd_contato_1_fam, d.num_tel_contato_1_fam, d.ic_tipo_contato_1_fam, d.num_tel_contato_2_fam, d.num_ddd_contato_2_fam, d.ic_tipo_contato_2_fam, p.cod_est_cadastral_memb, p.nom_pessoa, p.num_nis_pessoa_atual, p.nom_apelido_pessoa, p.cod_sexo_pessoa, p.dta_nasc_pessoa, p.cod_parentesco_rf_pessoa, p.cod_raca_cor_pessoa, p.nom_completo_mae_pessoa, p.nom_completo_pai_pessoa, p.fx_idade, p.marc_pbf, p.num_cpf_pessoa, p.cod_deficiencia_memb, p.ind_def_cegueira_memb, p.ind_def_baixa_visao_memb, p.ind_def_surdez_profunda_memb, p.ind_def_surdez_leve_memb, p.ind_def_fisica_memb, p.ind_def_mental_memb, p.ind_def_sindrome_down_memb, p.ind_def_transtorno_mental_memb, p.ind_ajuda_nao_memb, p.ind_ajuda_familia_memb, p.ind_ajuda_especializado_memb, p.ind_ajuda_vizinho_memb, p.ind_ajuda_instituicao_memb, p.ind_ajuda_outra_memb, p.marc_sit_rua
2609600,414584007,3,AGUAZINHA,TRAVESSA,,DOIS DE FEVEREIRO,709,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53030000, ,2,2,1,1,81,999999999,L,0,,D,3,Márcia Sebastião Fábio,20071445271,,2,04/11/1973,1,4,Daniele Rogério André,Vinícius Sebastiao Alexandre,8,1,87688566878,2,,,,,,,,,,,,,,,0
2609600,414584198,3,VARADOURO,RUA,,CARMEN LEAL SCHMALZ,710,CASA X,,53020330, ,2,2,4,1,81,999999999,L,0,,N,3,Larissa José Natalia,16208061025,,2,13/04/1969,1,4,Larissa Raimunda Larissa,Francisco Daniela Márcio,9,0,20702054798,2,,,,,,,,,,,,,,,0
2609600,414584350,3,SAO BENEDITO,TRAVESSA,,DO COMERCIO,711,TRAVESSA X,,53270000, ,2,2,4,1,81,999999999,L,0,81,L,3,Ânderson Rosangela Rosangela,21266176685,,1,04/12/2009,5,4,Rosa Ricardo Júlio,Sebastião Lucia Cristiane,2,1,83276222345,2,,,,,,,,,,,,,,,0
2609600,414584350,3,SAO BENEDITO,TRAVESSA,,DO COMERCIO,711,TRAVESSA X,TRAVESSA X,53270000, ,2,2,4,1,81,999999999,L,0,81,L,3,Ronaldo Elaine Joao,21349042554,,1,06/06/2020,5,2,Cláudia Sérgio Vítor,Carlos Natália Sebastiao,0,1,28766261791,2,,,,,,,,,,,,,,,0
2609600,414584350,3,SAO BENEDITO,TRAVESSA,,DO COMERCIO,711,TRAVESSA X,TRAVESSA X,53270000, ,2,2,4,1,81,999999999,L,0,81,L,3,Francisca Cláudia Luciana,16585955693,,2,05/01/1963,1,2,Patricia Sonia Alex,Luiz Luís Cláudio,10,1,84083215364,2,,,,,,,,,,,,,,,0
2609600,414584430,3,RIO DOCE,AVENIDA,,ASA BRANCA,712,QUADRA X LOTE Y,,53070191, ,2,2,4,1,0,999999999,N,0,,N,3,Ricardo Antônia Natalia,16323832632,,1,17/05/2002,3,4,Joana Letícia Isabel,Mario Marcia Letícia,4,0,4160721788,2,,,,,,,,,,,,,,,0
2609600,414584430,3,RIO DOCE,AVENIDA,,ASA BRANCA,712,QUADRA X LOTE Y,QUADRA X LOTE Y,53070191, ,2,2,4,1,0,999999999,N,0,,N,3,Vinicius Renata Rosa,16323820065,,1,28/05/2005,3,4,Carla Débora Douglas,Tiago Cláudio Letícia,3,0,17222740260,2,,,,,,,,,,,,,,,0
2609600,414584430,3,RIO DOCE,AVENIDA,,ASA BRANCA,712,QUADRA X LOTE Y,QUADRA X LOTE Y,53070191, ,2,2,4,1,0,999999999,N,0,,N,3,Elaine Alexandre Mariana,16236555215,,2,05/05/1966,1,4,Rita Sueli Leandro,Rafael Claudio Júlio,10,0,40388760800,2,,,,,,,,,,,,,,,0
2609600,414584430,3,RIO DOCE,AVENIDA,,ASA BRANCA,712,QUADRA X LOTE Y,QUADRA X LOTE Y,53070191, ,2,2,4,1,0,999999999,N,0,,N,3,Gabriela Roberto Luzía,16277588886,,2,06/04/1996,3,4,Natalia Jéssica Luzía,Douglas Ígor José,5,0,18813236506,2,,,,,,,,,,,,,,,0
2609600,414585402,3,RIO DOCE,RUA,,CINCO,713,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53300180,CAIC,2,2,1,1,81,999999999,L,0,,N,3,Cristiane Edson Bruno,12476731236,,2,29/09/1966,1,4,Luzía Leandro Daniela,Rogério Débora Antonio,9,1,83408622434,2,,,,,,,,,,,,,,,0
2609600,414585755,3,JARDIM FRAGOSO,RUA,,ITAPEVI,714,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53060507, ,2,2,5,1,81,999999999,O,0,81,L,3,André Luis Luzía,10765953088,,1,06/12/1960,2,1,Jéssica Jessica Regina,Eduardo Fernanda Lucas,11,0,26168013610,1,,,,,1,,,,,1,,,,,0
2609600,414585755,3,JARDIM FRAGOSO,RUA,,ITAPEVI,714,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53060507, ,2,2,5,1,81,999999999,O,0,81,L,3,Mateus Ânderson Andreia,16054258053,,1,18/09/1989,3,1,Marlene Rosangela Matheus,Davi Cláudia Antonio,5,0,60216008603,2,,,,,,,,,,,,,,,0
2609600,414585755,3,JARDIM FRAGOSO,RUA,,ITAPEVI,714,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53060507, ,2,2,5,1,81,999999999,O,0,81,L,3,Cláudia Cristiane Mateus,16211596902,,2,25/11/1960,1,1,Cristiane Jose Eduardo,André Antônio Mariana,11,0,48265527349,2,,,,,,,,,,,,,,,0
2609600,414586484,3,AMARO BRANCO,RUA,,MACAIBEIRA,715,,CASA X,53120250, ,2,2,1,1,81,999999999,L,0,,N,3,Vanessa Rodrigo Amanda,16211402652,,2,02/07/1968,1,1,Raimunda Simone Jorge,Gabriel Ronaldo Claudia,9,1,86226076313,2,,,,,,,,,,,,,,,0
2609600,414586565,3,VARADOURO,RUA,,RUA DA BOA HORA,716,,TRAVESSA X,53020112, ,2,2,3,1,81,999999999,L,0,,N,3,Antonio Claudia Marcia,12327226319,,1,16/02/1968,2,4,Rosângela Tiago Daniele,Vinícius Manoel Juliana,9,1,67516476544,2,,,,,,,,,,,,,,,0
2609600,414586565,3,VARADOURO,RUA,,RUA DA BOA HORA,716,,,53020112, ,2,2,3,1,81,999999999,L,0,,N,3,Francisca Andréia Fabio,16583771838,,2,24/06/1966,1,4,Joana Francisco Josefa,Paulo Marcelo Natália,10,1,74311514468,2,,,,,,,,,,,,,,,0
2609600,414586565,3,VARADOURO,RUA,,RUA DA BOA HORA,716,,,53020112, ,2,2,3,1,81,999999999,L,0,,N,3,Amanda João Dáiane,23725029004,,2,15/02/2013,5,4,Suelí André Adriana,Paulo Marcelo Rosa,2,1,57274351451,2,,,,,,,,,,,,,,,0
2609600,414586646,3,SANTA TEREZA,RUA,,CHA GRANDE,717,,QUADRA X LOTE Y,53030000, ,2,2,1,1,81,999999999,L,0,,N,3,Patricia Luciano Bruno,16557860993,,2,05/07/1963,1,4,Juliana Daniele Sonia,Adriano Mario Adriana,10,1,68608826704,2,,,,,,,,,,,,,,,0
2609600,414586727,3,SALGADINHO,AVENIDA,,CANAL,718,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53110610, ,2,2,2,1,81,999999999,O,0,81,L,3,Mario Daiane Douglas,16236048054,,1,14/10/1999,5,4,Regina Carlos Jorge,Sérgio Raimunda Daiane,4,0,71303206480,2,,,,,,,,,,,,,,,0
2609600,414586727,3,SALGADINHO,AVENIDA,,CANAL,718,,,53110610, ,2,2,2,1,81,999999999,O,0,81,L,3,Marlene Samuel Julia,16410186550,,2,27/01/1966,1,4,Luciana Flavio Fabiana,André Fernando Ana,10,0,21302727036,2,,,,,,,,,,,,,,,0
2609600,414586999,3,SAPUCAIA,RUA,,BOGOTA,719,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53030000, ,2,2,2,1,81,999999999,L,0,,N,3,Sérgio Cláudio André,22002126231,,1,02/06/2008,5,4,Angela Jéssica Rosângela,Luiz Mateus Vitória,2,1,22231202107,2,,,,,,,,,,,,,,,0
2609600,414586999,3,SAPUCAIA,RUA,,BOGOTA,719,,,53030000, ,2,2,2,1,81,999999999,L,0,,N,3,Lúcia Márcio Flávio,16410096705,,2,25/07/1967,1,4,Francisca Ângela Gabriel,Ricardo Fabiana Simone,9,1,78184625707,2,,,,,,,,,,,,,,,0
2609600,414587022,3,VARADOURO,RUA,,BOA HORA,720,CASA X,,53020110,NA ENTRADA DA RUA ASSEMBLEIA DE DEUS,2,2,1,1,81,999999999,L,0,81,O,3,Dáiane Ricardo Cristiane,16211275847,,2,06/04/1954,1,4,Gabriela Angela Luís,Daniel Jaqueline Marcos,12,0,61285301846,2,,,,,,,,,,,,,,,0
2609600,414587103,3,SANTA TEREZA,RUA,,NELCINA PEREIRA VALENCA,721,TRAVESSA X,,53010390,APOS O HOTEL CRISTAL,2,2,3,1,81,999999999,L,0,,N,3,Rosangela Luíz Daniel,16236584924,,2,03/11/1977,1,4,Luana Leticia Rafael,Rodrigo Camila Eliane,7,0,38211130491,2,,,,,,,,,,,,,,,0
2609600,414587294,3,SALGADINHO,RUA,,DO CACIMBAO,722,QUADRA X LOTE Y,,53110420, ,2,2,3,1,81,999999999,L,0,,N,3,Sandra Cláudio João,10816471581,DAL,2,06/02/1954,1,2,Gabriela Rosa Leonardo,Joao Rita Diego,12,1,34057275452,2,,,,,,,,,,,,,,,0
2609600,414587294,3,SALGADINHO,RUA,,DO CACIMBAO,722,QUADRA X LOTE Y,QUADRA X LOTE Y,53110420, ,2,2,3,1,81,999999999,L,0,,N,3,Beatriz Vinicius Vitória,22805846965,MALU,2,14/03/2007,5,2,Isabel Davi Antônia,Vitor Júlio Raquel,2,1,15787362268,2,,,,,,,,,,,,,,,0
2609600,414587456,3,SAPUCAIA DE FORA,RUA,TENENTE,TOTA,723,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53280020,PADARIA PAM ALMEIDA,2,2,1,1,0,999999999,N,0,81,L,3,Leticia Jessica Samuel,16054226992,,2,28/10/1965,1,4,Eliane Luis Gabriel,Raimundo Camila Ana,10,1,45008016261,2,,,,,,,,,,,,,,,0
2609600,414588347,3,PEIXINHOS,AVENIDA,,JARDIM BRASILIA,724,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53230140,BAR DO DECIO,2,2,2,1,81,999999999,L,0,81,L,3,Rita Elaine Julio,16409726423,,2,27/08/1974,1,4,Luzía André Débora,Antonio Rosa Felipe,8,1,5068187569,2,,,,,,,,,,,,,,,0
2609600,414588347,3,PEIXINHOS,AVENIDA,,JARDIM BRASILIA,724,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53230140,BAR DO DECIO,2,2,2,1,81,999999999,L,0,81,L,3,Fernanda Antonia Marcia,23681480040,,2,07/09/2010,5,5,Cristiane Bruna Eliane,Eduardo Jessica Carlos,2,1,36341328419,2,,,,,,,,,,,,,,,0
2609600,414588428,3,VARADOURO,RUA,,BOA HORA,725,,CASA X,53120000, ,2,2,10,1,81,0,L,0,,N,3,Carlos Édson Sônia,12803802459,,1,12/08/1939,1,2,Amanda Sandra Jorge,Adriano Antonia Bruna,12,0,64350087877,2,,,,,,,,,,,,,,,0
2609600,414589580,3,SAPUCAIA,RUA,,BOGOTA,726,,TRAVESSA X,53180020, ,2,2,4,1,81,0,O,0,81,R,3,Anderson Guilherme Juliana,16328145366,,1,24/09/2003,3,4,Bruna Vinícius Natália,Júlio Pedro Renato,3,1,35414762490,2,,,,,,,,,,,,,,,0
2609600,414589580,3,SAPUCAIA,RUA,,BOGOTA,726,,,53180020, ,2,2,4,1,81,999999999,O,0,81,R,3,Francisca Francisco Matheus,16107837427,,2,19/03/1971,1,4,Jaqueline Eliane Ângela,Roberto Rogério Adriana,9,1,5814385669,2,,,,,,,,,,,,,,,0
2609600,414589580,3,SAPUCAIA,RUA,,BOGOTA,726,,,53180020, ,2,2,4,1,81,999999999,O,0,81,R,3,Gabriela Daniele Edson,16409978333,,2,15/12/2000,3,2,Vitoria Luzía Rosangela,Gustavo Isabel Eliane,4,1,73300072182,2,,,,,,,,,,,,,,,0
2609600,414589661,3,BULTRINS,RUA,,AMARAJI,727,,QUADRA X LOTE Y,53030000, ,2,2,1,1,0,999999999,N,0,,N,3,Dáiane Vera Leticia,16410104600,,2,10/06/1945,1,4,Claudia Suelí Daniela,Francisco Maria Márcia,12,0,46628857441,2,,,,,,,,,,,,,,,0
2609600,414589823,3,SALGADINHO,AVENIDA,,CANAL,728,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53180000, ,2,2,1,1,81,999999999,L,0,,N,3,Antônia Aparecida Douglas,16409831758,,2,09/05/1993,1,1,Luzia Marcia Débora,Júlio André Vera,5,1,45726880609,2,,,,,,,,,,,,,,,0
2609600,414590082,3,JARDIM FRAGOSO,RUA,,CORDEIRO,729,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53250120, ,2,2,1,1,81,88888888,L,0,81,L,3,Rosângela Joana Alexandre,16382308677,,2,28/09/1970,1,4,Andréia Daniela Cláudio,Ronaldo Rosangela Igor,9,1,18235752263,2,,,,,,,,,,,,,,,0
2609600,414590597,3,SAPUCAIA DE DENTRO,RUA,,CAMPO,730,CASA X,,53280240,PROXIMO A BARRACA DO SR FERNANDO,2,2,1,1,81,88888888,L,0,,N,3,Rafaela Leandro Samuel,20071442418,,2,04/01/1967,1,2,Marlene Joana Sonia,André Sonia Fernanda,9,1,68820066289,2,,,,,,,,,,,,,,,0
2609600,414590597,3,SAPUCAIA DE DENTRO,RUA,,CAMPO,730,CASA X,CASA X,53280240,PROXIMO A BARRACA DO SR FERNANDO,2,2,1,1,81,999999999,L,999999999,,N,3,Daniele Cristiane Debora,23723262577,,2,05/02/2013,5,2,Daiane Rogério Larissa,Claudio Édson Larissa,2,1,65653725862,2,,,,,,,,,,,,,,,0
2609600,414591135,3,OURO PRETO,RUA,,BOGARI,731,TRAVESSA X,,53330460,BARRACA DE ELIANE,2,2,1,1,81,999999999,L,999999999,,D,3,Rafaela André Édson,10683382419,,2,26/02/1952,1,2,Vitoria Rosângela Paulo,Thiago Sueli Cristiane,12,0,47058161615,1,,,1,,,,,,1,,,,,,0
2609600,414591216,3,SALGADINHO,AVENIDA,,CANAL,732,QUADRA X LOTE Y,,53110511, ,2,2,2,1,81,999999999,L,999999999,,D,3,Patrícia Renato Márcia,16485114417,,2,07/03/2005,3,4,Amanda Sandra Isabel,Vinicius Raimunda Lucas,3,1,12570143235,2,,,,,,,,,,,,,,,0
2609600,414591216,3,SALGADINHO,AVENIDA,,CANAL,732,QUADRA X LOTE Y,QUADRA X LOTE Y,53110511, ,2,2,2,1,81,999999999,L,999999999,,D,3,Marcia Julio Bruna,16236046736,,2,20/04/1982,1,3,Aline Gabriel Mariana,Jorge Vinícius Mario,6,1,53356685040,2,,,,,,,,,,,,,,,0
2609600,414591720,3,JARDIM ATLANTICO,RUA,,CAJAZEIRA,733,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53080000,BARRACA DE MANO,2,2,1,1,81,88888888,L,0,,N,3,Luzía Patrícia Antônia,16236139998,NEIDE,2,01/01/1964,1,4,Patrícia Sérgio Tiago,Cláudio Diego Sonia,10,1,23673074075,2,,,,,,,,,,,,,,,0
2609600,414591992,3,OLINDA,RUA,,14 DE JULHO,734,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53220200, ,2,2,2,1,81,999999999,O,0,,N,3,Raquel Renata Vitoria,16410237546,,2,07/10/1967,1,2,Rosângela Carlos Luana,Antônio Flavio Sueli,9,0,27624248603,1,,,,,1,,,,,1,1,,,,0
2609600,414592026,3,JARDIM FRAGOSO,RUA,,MARIA WANDERLEY QUEIROZ,735,,CASA X,53250440,PROXIMO A BIA 1,2,2,1,1,81,999999999,L,0,,N,3,Ângela Andréia Felipe,16236209791,,2,07/04/1958,1,4,Andreia Amanda Rita,Marcio Diego Julia,11,1,14723815562,2,,,,,,,,,,,,,,,0
2609600,414592379,3,SALGADINHO,RUA,,ALTINHO,736,,TRAVESSA X,53110000,PROXIMO A BIA 1,2,2,2,1,81,999999999,L,0,81,L,3,Rafaela Sergio José,12287422864,,2,02/02/1958,1,4,Daiane Vinicius Luzia,Daví Luciano Matheus,11,0,48447657019,2,,,,,,,,,,,,,,,0
2609600,414592530,3,PEIXINHOS,DESCIDA,,DECIDA CABO GATO,737,,QUADRA X LOTE Y,53220030,PROXIMO A BIA 1,2,2,5,1,81,0,L,0,,N,3,Marcio Anderson Vítor,20071444933,,1,24/12/1995,10,4,Antônia Daniel Sandra,Paulo Fábio Mario,5,1,43618674295,2,,,,,,,,,,,,,,,0
2609600,414592530,3,PEIXINHOS,DESCIDA,,DECIDA CABO GATO,737,,,53220030,PROXIMO A BIA 1,2,2,5,1,81,0,L,0,,N,3,Andréia Vitoria Amanda,16557831284,,2,18/10/1991,3,4,Cláudia Tiago Diego,Luís Luzia André,5,1,37055302404,2,,,,,,,,,,,,,,,0
2609600,414592530,3,PEIXINHOS,DESCIDA,,DECIDA CABO GATO,737,,,53220030,PROXIMO A BIA 1,2,2,5,1,81,0,L,0,,N,3,Larissa Márcio Amanda,16208095264,JOYCE,2,30/06/1969,1,1,Andréia Luiz Cristiane,Ígor Alessandra Patricia,9,1,46161061260,2,,,,,,,,,,,,,,,0
2609600,414592530,3,PEIXINHOS,DESCIDA,,DECIDA CABO GATO,737,,,53220030,PROXIMO A BIA 1,2,2,5,1,81,0,L,0,,N,3,Carla Renato Regina,20066499962,,2,23/06/1986,3,1,Terezinha Lúcia Simone,Marcelo Antônia Antonio,6,1,22743028718,2,,,,,,,,,,,,,,,0
2609600,414592611,3,SALGADINHO,AVENIDA,,CANAL,738,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53110511,PROXIMO A BIA 1,2,2,1,1,81,999999999,O,0,81,R,3,Elaine Rogério Raimundo,12494777064,,2,27/01/1957,1,1,Vanessa Alex Igor,Raimundo Luís Fernando,11,0,57344452588,2,,,,,,,,,,,,,,,0
2609600,414593189,3,VARADOURO,RUA,,CARMEM LEAL SCHMALZ,739,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53020330,PROXIMO A BIA 1,2,2,3,1,81,999999999,L,88888888,,N,3,Luzía Manuel Marcia,16305856525,,2,16/06/2004,3,2,Sueli André Regina,Thiago Rosa Jorge,3,1,22204538710,2,,,,,,,,,,,,,,,0
2609600,414593189,3,VARADOURO,RUA,,CARMEM LEAL SCHMALZ,739,,,53020330,PROXIMO A BIA 1,2,2,3,1,81,999999999,L,88888888,,N,3,Fabiana Douglas Raimundo,16585839669,,2,27/11/1977,1,2,Cristiane Rosangela Rafaela,Julio Raimunda Édson,7,1,17811123800,2,,,,,,,,,,,,,,,0
2609600,414593340,3,PEIXINHOS,TRAVESSA,,PAULISTA,740,CASA X,,53260020,NA RUA AO LADO DO LIXAO,2,2,3,1,81,999999999,L,0,,N,3,Douglas Vanessa Patricia,20465094540,,1,19/11/2002,3,4,Renata Anderson Alessandra,Bruno Vanessa Daniel,4,1,86713545556,2,,,,,,,,,,,,,,,0
2609600,414593340,3,PEIXINHOS,TRAVESSA,,PAULISTA,740,CASA X,CASA X,53260020,NA RUA AO LADO DO LIXAO,2,2,3,1,81,88888888,L,0,,N,3,Dáiane Diego Vitória,16236373974,,2,16/01/1971,1,4,Regina Daniel Fernanda,Jorge Joana Douglas,9,1,10086153153,2,,,,,,,,,,,,,,,0
2609600,414593340,3,PEIXINHOS,TRAVESSA,,PAULISTA,740,CASA X,CASA X,53260020,NA RUA AO LADO DO LIXAO,2,2,3,1,81,88888888,L,0,,N,3,Dáiane Cláudia Natalia,16107709887,,2,30/12/1999,3,4,Jéssica Antonia Daniel,Alexandre Sérgio Débora,4,1,73254265181,2,,,,,,,,,,,,,,,0
2609600,414593774,3,VARADOURO,RUA,,FELIPE CAMARAO,741,TRAVESSA X,,53010180,PAM 10,2,2,2,1,81,88888888,L,0,,N,3,Matheus Fabio Lucas,12188023236,,1,31/07/1960,1,4,Antonia Márcia Ângela,Rogério Gabriel Lucas,11,0,57362343604,2,,,,,,,,,,,,,,,0
2609600,414593774,3,VARADOURO,RUA,,FELIPE CAMARAO,741,TRAVESSA X,TRAVESSA X,53010180,PAM 10,2,2,2,1,81,999999999,L,0,,N,3,Sebastião Luzía Dáiane,16585771800,,1,31/01/1990,3,2,Suelí Diego Rita,Manuel Rafaela Rafaela,5,0,1153805316,1,,,,,1,,,,,1,,,,,0
2609600,414593855,3,PEIXINHOS,AVENIDA,,BEIRA RIO,742,QUADRA X LOTE Y,,53030000, ,2,2,2,1,81,999999999,L,0,81,L,3,Luciano Simone Édson,23614243199,,1,29/09/2008,3,4,Suelí Josefa Julia,Douglas Rita Vinicius,2,1,43288682176,2,,,,,,,,,,,,,,,0
2609600,414593855,3,PEIXINHOS,AVENIDA,,BEIRA RIO,742,QUADRA X LOTE Y,QUADRA X LOTE Y,53030000, ,2,2,2,1,81,999999999,L,0,81,L,3,Daniele Joao Samuel,20073670698,,2,27/07/1968,1,4,Luzia Suelí Terezinha,Vitor Fabio Roberto,9,1,1405387807,2,,,,,,,,,,,,,,,0
2609600,414593936,3,VARADOURO,RUA,,DA BOA HORA,743,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53020110, ,2,2,1,1,81,999999999,L,0,,D,3,Rita Mário Antonio,16208137528,,2,02/03/1967,1,4,Lúcia Ronaldo Lucia,Gustavo Amanda Júlia,9,1,24703875152,2,,,,,,,,,,,,,,,0
2609600,414594150,3,SAPUCAIA DE FORA,RUA,,DO CAMPO,744,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53020440,BACARIO,2,2,5,1,81,999999999,O,0,81,L,3,Bruno Antônio Alexandre,16107728067,,1,03/05/1996,5,4,Luzía Fernando Vitória,Luíz Antônia Daniele,5,0,31578572401,2,,,,,,,,,,,,,,,0
2609600,414594150,3,SAPUCAIA DE FORA,RUA,,DO CAMPO,744,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53020440,BACARIO,2,2,5,1,81,999999999,O,0,81,L,3,Júlia Claudio Vitor,10851187606,BROTINHO,2,03/06/1949,1,4,Terezinha Jéssica Sérgio,Manuel Sueli Manuel,12,0,60654708215,2,,,,,,,,,,,,,,,0
2609600,414594150,3,SAPUCAIA DE FORA,RUA,,DO CAMPO,744,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53020440,BACARIO,2,2,5,1,81,0,O,0,81,L,3,Regina Alexandre Sônia,16107813862,,2,16/10/1999,5,4,Patricia Daniel Sônia,Mario Eliane Natalia,4,0,25733481056,2,,,,,,,,,,,,,,,0
2609600,414594150,3,SAPUCAIA DE FORA,RUA,,DO CAMPO,744,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53020440,BACARIO,2,2,5,1,81,0,O,0,81,L,3,Vera Camila Douglas,21266103394,,2,23/03/2001,5,4,Antonia Renata Daví,Diego Adriano Fernando,4,0,64564663429,2,,,,,,,,,,,,,,,0
2609600,414594150,3,SAPUCAIA DE FORA,RUA,,DO CAMPO,744,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53020440,BACARIO,2,2,5,1,81,0,O,0,81,L,3,Sueli Carla Mario,21266103564,,2,18/08/2003,5,4,Marlene Vinícius Gabriela,Mario Maria Ânderson,3,0,54247523066,2,,,,,,,,,,,,,,,0
2609600,414594665,3,SANTA TEREZA,RUA,,CAMPO SALES,745,,CASA X,53120000, ,2,2,2,1,81,999999999,L,0,,N,3,Igor José Rodrigo,12508840523,,1,01/03/1972,2,4,Antônia Edson Rodrigo,Jorge Felipe Daví,8,0,67388443100,1,,,,,,1,,,,1,,,,,0
2609600,414594665,3,SANTA TEREZA,RUA,,CAMPO SALES,745,,,53120000, ,2,2,2,1,81,999999999,L,0,,N,3,Bruna Natalia Ânderson,16208104263,,2,17/10/1974,1,4,Natalia Sérgio Mateus,Flávio Simone Davi,8,0,87220312270,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,TRAVESSA X,53110420, ,2,2,7,1,81,999999999,L,0,,N,3,Manuel Vera André,16211384913,BILI,2,06/10/1962,1,4,Natalia Jaqueline Luciana,Fábio Diego Sebastiao,10,1,16772184874,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,,53110420, ,2,2,7,1,81,999999999,L,0,,N,3,Josefa Camila Daniela,16331560379,,2,19/12/2006,3,1,Antônia Bruna Gabriel,Marcio Alessandra Fábio,2,1,58014700007,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,,53110420, ,2,2,7,1,81,88888888,L,0,,N,3,Larissa Anderson Vera,16211603097,JULI OU JU,2,24/11/1988,3,1,Marlene Jorge Luciano,Marcos Antônia Angela,5,1,54673753771,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,,53110420, ,2,2,7,1,81,88888888,L,0,,N,3,Vitória Samuel Sergio,16343471635,TETE,2,06/12/2007,5,4,Rosângela Beatriz Lucia,Rogerio Fernando Vitoria,2,1,24634782685,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,,53110420, ,2,2,7,1,81,88888888,L,0,,N,3,Marlene Ânderson Igor,16299899388,PAPITO,2,20/03/2002,3,1,Regina Daniele Mario,Gustavo Leandro Suelí,4,1,57532215644,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,,53110420, ,2,2,7,1,81,999999999,L,0,,N,3,Cláudia Tiago Rita,23714882029,,2,19/11/2013,5,1,Rosangela Sérgio Ânderson,Gustavo Tiago Patricia,2,1,12616535564,2,,,,,,,,,,,,,,,0
2609600,414595203,3,SALGADINHO,RUA,,DO CACIMBAO,746,,,53110420, ,2,2,7,1,81,999999999,L,0,,N,3,Andreia Samuel Natália,23802488926,,2,28/03/2016,5,4,Bruna Ígor Roberto,Vinícius Dáiane Matheus,1,1,83728368768,2,,,,,,,,,,,,,,,0
2609600,414596013,3,SAPUCAIA DE DENTRO,RUA,,TEREZOPOLIS,747,,QUADRA X LOTE Y,53280250, ,2,2,6,1,81,999999999,L,0,,N,3,Felipe Carla João,16686168425,,1,28/09/2007,5,4,Camila Marcos Sônia,Vitor Daniele Ronaldo,2,1,,2,,,,,,,,,,,,,,,0
